STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,4.366271,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,4.264603,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,4.100532,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,4.273761,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,4.35957,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,4.368383,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,4.244586,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,3.07371,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.111156,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.037411,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,0.549687,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,-0.1858512,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,-0.687391,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,-0.4820322,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,-0.08772482,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,0.4103839,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,1.26387,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,1.540726,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,1.140894,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2021,,0.5967062,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2022,,1.343,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2023,,2.054903,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ESP,Spain,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2024,,2.192802,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996,,3.636039,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,3.163687,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,0.7567875,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,-0.008080617,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,0.4744297,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,1.691211,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,2.135524,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,2.648628,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,3.103592,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,2.41713,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,0.8859026,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,1.594923,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,2.527729,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,3.224533,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.62905,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,SWE,Sweden,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,2.320395,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996,,4.6,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,3.3,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,3,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,3,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,3.2,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,3.3,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,2.7,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,1.5,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,2.2,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,3.5,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,3.1,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,3.2,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,3.3,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,1.8,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.4,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,2.5,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,GBR,United Kingdom,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,3.3,,A,Normal value,,,,,,,2,Two
